"","App","Category","Rating","Reviews","Size","Installs","Price","Content.Rating","Android.Ver","Everyone","Mature_17+","Teen","success"
"5331","Quran for All (Al-Huda Int.)","FAMILY",4.8,4977,5.3,1e+05,0,"Everyone",4,1,0,0,"No"
"5332","AL Voice Recorder","PRODUCTIVITY",3.6,4112,2.4,1e+06,0,"Everyone",3,1,0,0,"Yes"
"5333","Ayat - Al Quran","FAMILY",4.7,1403,8.5,5e+06,0,"Everyone",4,1,0,0,"Yes"
"5334","Quran Juz-30 - Mahad al Zahra","FAMILY",4.6,2512,6.7,1e+05,0,"Everyone",2.2,1,0,0,"No"
"5336","Al Mayadeen","NEWS_AND_MAGAZINES",4.7,782,9,5e+05,0,"Everyone",4.1,1,0,0,"Yes"
"5337","Al-Quran Al-Muallim","FAMILY",4.5,1735,266,10000,0,"Everyone",2.2,1,0,0,"No"
"5339","Al-Quran 30 Juz free copies","BOOKS_AND_REFERENCE",4.5,534,27,5e+05,0,"Everyone",2.3,1,0,0,"Yes"
"5340","Koran Read &MP3 30 Juz Offline","BOOKS_AND_REFERENCE",4.8,2813,67,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"5341","Al Quran MP3 - Quran ReadingÂ®","FAMILY",4.7,4063,22,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"5342","Al'Quran Bahasa Indonesia PRO","BOOKS_AND_REFERENCE",4.7,746,11,10000,4.49,"Everyone",2.2,1,0,0,"No"
"5343","Hafizi Quran 15 lines per page","BOOKS_AND_REFERENCE",4.7,4461,68,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5345","12 Step Meditations & Sober Prayers AA NA AL-ANON","LIFESTYLE",4.7,5297,15,50000,0,"Everyone",4.1,1,0,0,"No"
"5347","Al Quran Free - Ø§Ù„Ù‚Ø±Ø¢Ù† (Islam)","BOOKS_AND_REFERENCE",4.7,1460,23,50000,0,"Everyone",2.2,1,0,0,"No"
"5351","Hisnul Al Muslim - Hisn Invocations & Adhkaar","BOOKS_AND_REFERENCE",4.6,3041,85,1e+05,0,"Everyone",4.1,1,0,0,"No"
"5352","I am rich","LIFESTYLE",3.8,3297,1.8,1e+05,399.99,"Everyone",4.03,1,0,0,"No"
"5353","I AM RICH","FAMILY",3.9,941,1.1,10000,0,"Everyone",2.3,1,0,0,"No"
"5354","Amazon for Tablets","SHOPPING",4,873,22,1e+07,0,"Teen",4.4,0,0,1,"Yes"
"5355","I am Rich Plus","FAMILY",4,5625,8.7,10000,399.99,"Everyone",4.4,1,0,0,"No"
"5356","I am rich VIP","LIFESTYLE",3.8,3677,2.6,10000,299.99,"Everyone",4.3,1,0,0,"No"
"5357","I Am Rich Premium","FINANCE",4.1,1578,4.7,50000,399.99,"Everyone",4,1,0,0,"No"
"5358","I am extremely Rich","LIFESTYLE",2.9,3666,2.9,1000,379.99,"Everyone",4,1,0,0,"No"
"5359","I am Rich!","FINANCE",3.8,5821,22,1000,399.99,"Everyone",4.1,1,0,0,"No"
"5360","I am rich(premium)","FINANCE",3.5,4047,965,5000,399.99,"Everyone",4.4,1,0,0,"No"
"5361","I am Rich Person","LIFESTYLE",4.2,745,1.8,1000,37.99,"Everyone",4.03,1,0,0,"No"
"5362","I am Rich Premium Plus","FINANCE",4.6,3978,2,10000,18.99,"Everyone",4.03,1,0,0,"No"
"5363","I Am Rich Pro","FAMILY",4.4,1756,2.7,5000,399.99,"Everyone",1.6,1,0,0,"No"
"5364","I Am Innocent","GAME",4.4,1858,56,1e+06,0,"Teen",4.03,0,0,1,"Yes"
"5365","I am rich (Most expensive app)","FINANCE",4.1,639,2.7,1000,399.99,"Teen",4.03,0,0,1,"No"
"5366","i am rich","BUSINESS",3.9,1916,2.9,1000,0,"Everyone",4,1,0,0,"No"
"5367","I Am Rich","FAMILY",3.6,1966,4.9,10000,389.99,"Everyone",4.2,1,0,0,"No"
"5368","I am Bread","GAME",4,4824,20,10000,4.99,"Everyone",4.4,1,0,0,"No"
"5369","Where Am I At?","TRAVEL_AND_LOCAL",3.8,3536,12,10000,0,"Everyone",4.1,1,0,0,"No"
"5370","I am Rich","FINANCE",4.3,1485,3.8,5000,399.99,"Everyone",4.2,1,0,0,"No"
"5371","Where Am I? GPS Loc","TRAVEL_AND_LOCAL",4.6,5017,4.2,10000,0,"Everyone",4.03,1,0,0,"No"
"5372","I am Millionaire - Richest guy in the town","LIFESTYLE",3.6,580,1.4,5000,2.49,"Everyone",4.1,1,0,0,"No"
"5373","Coast To Coast AM Insider","NEWS_AND_MAGAZINES",3.9,3974,21,1e+05,0,"Everyone",4.4,1,0,0,"No"
"5374","I AM RICH PRO PLUS","FINANCE",4,3334,41,1000,399.99,"Everyone",4.1,1,0,0,"No"
"5376","I Am Wizard","FAMILY",4.2,1014,57,1e+05,0,"Everyone",4.1,1,0,0,"No"
"5377","What Am I? - Brain Teasers","GAME",4.2,3937,15,1e+05,0,"Everyone",4.03,1,0,0,"No"
"5378","Who am I? (Biblical)","GAME",4.5,4612,5.1,5e+05,0,"Everyone",4.03,1,0,0,"Yes"
"5379","DWWW 774 Ultimate AM Radio","NEWS_AND_MAGAZINES",4.7,3079,31,10000,0,"Everyone",4.1,1,0,0,"No"
"5380","Anno: Build an Empire","FAMILY",3.5,3179,28,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5381","Vikings: an Archer's Journey","GAME",4.5,78,39,1e+06,0,"Everyone",4.3,1,0,0,"Yes"
"5383","Trell: An app for Explorers | Best Wanderlust App","LIFESTYLE",4.6,5445,34,1e+05,0,"Teen",4.1,0,0,1,"No"
"5385","The Simsâ„¢ FreePlay","FAMILY",4.3,5826,31,1e+07,0,"Teen",4.03,0,0,1,"Yes"
"5386","My Emma :)","FAMILY",4.1,2298,76,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"5387","League of Gamers - Be an E-Sports Legend!","SPORTS",4.5,5024,40,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5390","My Boo - Your Virtual Pet Game","FAMILY",4.4,5742,80,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"5391","Create apps fast with beautiful design and no code","BUSINESS",3.7,2204,24,1e+06,0,"Everyone",4.4,1,0,0,"Yes"
"5392","THE KING OF FIGHTERS-A 2012(F)","GAME",4.4,3636,21,5e+06,0,"Teen",4.03,0,0,1,"Yes"
"5394","Diary with lock password","LIFESTYLE",4.3,1475,9.7,5e+06,0,"Everyone",4.03,1,0,0,"Yes"
"5395","Fast like a Fox","GAME",4.3,131,12,5e+06,0,"Everyone",4.2,1,0,0,"Yes"
"5398","Girls Craft: Exploration","FAMILY",3.8,681,57,5e+06,0,"Everyone",4.2,1,0,0,"Yes"
"5399","The PCH App","LIFESTYLE",4.5,2181,81,1e+06,0,"Everyone",4.4,1,0,0,"Yes"
"5401","Resume Builder Free, 5 Minute CV Maker & Templates","BUSINESS",4.4,5186,6.7,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"5402","AO Surgery Reference","MEDICAL",4.7,2428,3.8,1e+05,0,"Everyone",4,1,0,0,"No"
"5403","ao","FAMILY",3.5,868,5.9,1e+06,0,"Everyone",4,1,0,0,"Yes"
"5404","AO/OTA Fracture Classification","MEDICAL",4.9,2344,46,5000,0,"Everyone",5,1,0,0,"No"
"5405","AO Player","EVENTS",4,5743,3.3,1000,0,"Everyone",4.4,1,0,0,"No"
"5406","Ao Oni2","GAME",4.1,1905,48,1e+06,0,"Teen",4.1,0,0,1,"Yes"
"5407","A. O. Smith","TOOLS",4.2,3019,33,10000,0,"Everyone",4,1,0,0,"No"
"5409","Arena of Valor: 5v5 Arena Game","GAME",4.4,3863,99,1e+07,0,"Teen",4.03,0,0,1,"Yes"
"5410","PlacarTv Futebol Ao Vivo","COMMUNICATION",4.1,1822,4.5,1e+05,0,"Everyone",4,1,0,0,"No"
"5411","Virtual lover","FAMILY",4.6,3971,28,1e+06,0,"Mature 17+",4.1,0,1,0,"Yes"
"5412","The Hunt for the Lost Treasure","FAMILY",4.6,5161,8.1,1e+05,2.99,"Everyone",4.03,1,0,0,"No"
"5413","Attack the Light","FAMILY",4.7,1658,21,1e+05,2.99,"Everyone",4,1,0,0,"No"
"5414","Princess Closet : Otome games free dating sim","FAMILY",4.5,2799,56,1e+06,0,"Teen",4.03,0,0,1,"Yes"
"5416","365Scores - Live Scores","SPORTS",4.6,4961,25,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"5417","PES 2018 PRO EVOLUTION SOCCER","SPORTS",4.4,1383,26,1e+07,0,"Everyone",5,1,0,0,"Yes"
"5418","Mobile Legends: Bang Bang","GAME",4.4,5524,99,1e+08,0,"Teen",4.03,0,0,1,"Yes"
"5420","Kill Shot Bravo: Sniper FPS","GAME",4.4,4592,99,1e+07,0,"Mature 17+",4.1,0,1,0,"Yes"
"5421","Tennis Champion 3D - Online Sports Game","SPORTS",4,1365,43,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5422","Carnivores: Dinosaur Hunter","GAME",4.2,4809,17,1e+06,0,"Teen",4.03,0,0,1,"Yes"
"5423","High School Simulator 2017","FAMILY",4.2,532,80,5e+06,0,"Mature 17+",4,0,1,0,"Yes"
"5424","Hopeless Land: Fight for Survival","GAME",4.2,2346,44,5e+06,0,"Teen",4.1,0,0,1,"Yes"
"5427","Scanning body and undressing people","FAMILY",3.4,38,12,1e+05,0,"Teen",3,0,0,1,"No"
"5428","Ultimate Tennis","SPORTS",4.3,1522,100,1e+07,0,"Everyone",4.03,1,0,0,"Yes"
"5429","Legion of Heroes","FAMILY",4.3,908,69,1e+06,0,"Everyone",4,1,0,0,"Yes"
"5430","Soccer Star 2018 Top Leagues Â· MLS Soccer Games","SPORTS",4.6,4913,90,1e+07,0,"Teen",4.1,0,0,1,"Yes"
"5431","Heroes Arena","GAME",4.2,3152,88,1e+07,0,"Everyone",4.03,1,0,0,"Yes"
"5432","virtual lover 3D","FAMILY",4.6,4308,64,1e+05,0,"Mature 17+",4.1,0,1,0,"No"
"5433","Range Master: Sniper Academy","SPORTS",4.1,5797,39,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"5434","DINO HUNTER: DEADLY SHORES","GAME",4.4,823,54,1e+07,0,"Teen",3,0,0,1,"Yes"
"5435","FC Barcelona Official App","SPORTS",4.6,5813,56,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5436","Can Your Pet? : Returns - Teen","FAMILY",4.3,3938,14,1e+06,0,"Teen",2.3,0,0,1,"Yes"
"5438","Bubbu â€“ My Virtual Pet","FAMILY",4.7,3560,75,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"5439","3D Tennis","SPORTS",4.2,25,13,5e+07,0,"Everyone",2.1,1,0,0,"Yes"
"5440","Start the Hunt for the Lost Treasure","FAMILY",3.8,2871,8.1,10000,0,"Everyone",4.03,1,0,0,"No"
"5442","Scanning under clothes (prank)","FAMILY",3.7,925,20,1e+05,0,"Mature 17+",2.3,0,1,0,"No"
"5443","WGT Golf Game by Topgolf","SPORTS",4.3,980,57,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"5444","3D Holograms Joke","FAMILY",2.9,2989,31,5e+06,0,"Teen",2.3,0,0,1,"Yes"
"5445","Weaphonesâ„¢ Gun Sim Free Vol 1","FAMILY",4.3,4680,39,1e+07,0,"Everyone",4,1,0,0,"Yes"
"5446","Hidden Objects Treasure Hunt Adventure Games","FAMILY",4.3,2611,29,10000,0,"Everyone",4.4,1,0,0,"No"
"5447","Live Camera Viewer â˜… World Webcam & IP Cam Streams","TRAVEL_AND_LOCAL",4,4874,3.6,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"5448","Body scanner (prank)","FAMILY",3.3,1209,3.8,1e+06,0,"Teen",2.3,0,0,1,"Yes"
"5449","AP Mobile - Breaking News","NEWS_AND_MAGAZINES",4.5,5329,4.6,1e+06,0,"Everyone",4,1,0,0,"Yes"
"5450","AP ENPS Mobile","PRODUCTIVITY",4.1,1999,545,5000,0,"Everyone",4.4,1,0,0,"No"
"5451","APÂ® Guide","FAMILY",5,2855,2.1,1000,0,"Everyone",4.03,1,0,0,"No"
"5452","WiFi Access Point (hotspot)","COMMUNICATION",3.9,5035,61,1e+05,0,"Everyone",2.3,1,0,0,"No"
"5453","AP Mobile","FAMILY",4.6,424,13,10000,0,"Everyone",6,1,0,0,"No"
"5454","AP Manager","TOOLS",4,1450,2.8,10000,0,"Everyone",2.3,1,0,0,"No"
"5455","AP App for Androidâ„¢","NEWS_AND_MAGAZINES",3.6,1599,9.9,10000,0,"Everyone",4,1,0,0,"No"
"5456","Access Point Finder","LIFESTYLE",4,1999,2.5,10000,0,"Everyone",3,1,0,0,"No"
"5457","AP English Language: Practice Tests and Flashcards","FAMILY",4.5,1627,5.4,5000,0,"Everyone",4.1,1,0,0,"No"
"5459","AP Planner","FAMILY",2.9,3924,1.3,5000,0,"Everyone",2.1,1,0,0,"No"
"5460","Access Point Browser","TOOLS",4.2,2344,2.5,1000,0,"Everyone",4.3,1,0,0,"No"
"5461","AP Installer","TOOLS",4.5,2112,283,5000,0,"Everyone",3.2,1,0,0,"No"
"5463","Study AP World History","FAMILY",4.6,4269,1.6,10000,0,"Everyone",4.03,1,0,0,"No"
"5464","UniFi","TOOLS",4.7,263,25,5e+05,0,"Everyone",4.1,1,0,0,"Yes"
"5465","Ap Video Downloader for fb New 2018","TOOLS",4.2,5007,5.4,1e+05,0,"Everyone",4.03,1,0,0,"No"
"5466","AP Government Review","FAMILY",4.7,2855,1.5,1000,2.99,"Everyone",4.03,1,0,0,"No"
"5467","ap,wifi testing,iperf,ping,android,Bluetooth,tcp","TOOLS",4.7,2855,5.3,10,2.99,"Everyone",4.4,1,0,0,"No"
"5468","HotSpot Tethering Free/WiFi AP","TOOLS",3.9,4078,2,1e+05,0,"Everyone",2.3,1,0,0,"No"
"5469","AP Chemistry Prep: Practice Tests and Flashcards","FAMILY",4.7,4460,5.4,10000,0,"Everyone",4.1,1,0,0,"No"
"5470","AP Flashcards","FAMILY",3.7,5699,41,10000,0,"Everyone",3.1,1,0,0,"No"
"5471","AP World History: Practice Tests and Flashcards","FAMILY",4.8,1874,5.4,5000,0,"Everyone",4.1,1,0,0,"No"
"5473","AP Biology Prep: Practice Tests, Flashcards","FAMILY",4.6,5668,5.4,10000,0,"Everyone",4.1,1,0,0,"No"
"5474","AP Biology Study Guide + Quiz","FAMILY",4.4,156,9,10000,0,"Everyone",4.1,1,0,0,"No"
"5475","Reuters News","NEWS_AND_MAGAZINES",4.3,700,25,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5476","500 AP World History Questions","FAMILY",4.7,5095,1.2,100,9.99,"Everyone",1.6,1,0,0,"No"
"5477","AP Themes for Kustom/KLWP","PERSONALIZATION",3.6,4207,45,500,1.49,"Everyone",4.4,1,0,0,"No"
"5478","AP Physics 1 Prep: Practice Tests and Flashcards","FAMILY",4.4,2747,5.3,5000,0,"Everyone",4.1,1,0,0,"No"
"5479","Fate GO Ap Counter","TOOLS",4.6,5096,3.2,1000,0,"Everyone",4.1,1,0,0,"No"
"5480","iScore5 AP Psych","FAMILY",2.9,3,73,100,4.99,"Everyone",4.03,1,0,0,"No"
"5482","AP Psychology Prep: Practice Tests and Flashcards","FAMILY",4.5,2253,5.4,50000,0,"Everyone",4.1,1,0,0,"No"
"5484","APN Settings","TOOLS",3.7,3437,5.6,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5486","AP Math & Computer Science","FAMILY",3.7,3402,9.5,5000,0,"Everyone",2.3,1,0,0,"No"
"5488","AP Statistics Prep: Practice Tests and Flashcards","FAMILY",4.2,1627,5.4,5000,0,"Everyone",4.1,1,0,0,"No"
"5489","eChallan Andhra Pradesh (AP)","SOCIAL",3,4207,2.6,1000,0,"Teen",4.1,0,0,1,"No"
"5490","AP Art History Flashcards","FAMILY",5,2,96,10,29.99,"Mature 17+",4,0,1,0,"No"
"5491","True Skate","SPORTS",4.4,649,73,1e+06,1.99,"Everyone",4.03,1,0,0,"Yes"
"5492","AP European History: Practice Tests and Flashcards","FAMILY",4.7,5095,5.4,1000,0,"Everyone",4.1,1,0,0,"No"
"5493","AdventureQuest 3D MMO","FAMILY",4.3,2081,35,1e+06,0,"Teen",4.4,0,0,1,"Yes"
"5494","AdventureQuest Dragons","FAMILY",3.9,35,48,1e+05,0,"Everyone",4,1,0,0,"No"
"5497","Undead Assault","GAME",4.3,4037,37,1e+05,0,"Everyone",2.3,1,0,0,"No"
"5502","Adventure Quest World Mobile Quiz","FAMILY",4.6,2655,26,500,0,"Everyone",4.03,1,0,0,"No"
"5503","Aqw&3d Design Notes Manager","FAMILY",4.5,260,2.9,500,0,"Everyone",4.03,1,0,0,"No"
"5505","Guess the Class _Ÿ”¥ AQW","GAME",4.7,4555,12,1000,0,"Everyone",4.1,1,0,0,"No"
"5507","AQ Ria Retail","FAMILY",5,3589,52,50,0,"Everyone",4.1,1,0,0,"No"
"5510","Wowkwis aq Ka'qaquj","FAMILY",5,2,49,10,0,"Everyone",4.03,1,0,0,"No"
"5515","ClanHQ","COMMUNICATION",2.7,4508,37,10000,0,"Everyone",4.4,1,0,0,"No"
"5516","QuickShortcutMaker","PERSONALIZATION",4.6,3668,2,1e+06,0,"Everyone",1.6,1,0,0,"Yes"
"5518","Iron Blade","GAME",4.4,1230,82,1e+07,0,"Mature 17+",4.03,0,1,0,"Yes"
"5521","Dungeon Boss â€“ Strategy RPG","FAMILY",4.4,1988,37,5e+06,0,"Everyone",4.03,1,0,0,"Yes"
"5522","Questland: Turn Based RPG","FAMILY",4.6,2954,48,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5523","Order & Chaos 2: 3D MMO RPG","FAMILY",4.1,2261,54,1e+07,0,"Teen",4.03,0,0,1,"Yes"
"5524","Dungeon Quest","FAMILY",4.5,2274,46,5e+06,0,"Everyone",4,1,0,0,"Yes"
"5525","Dungeon Hunter 5 â€“ Action RPG","FAMILY",4.2,5180,51,1e+07,0,"Teen",4.03,0,0,1,"Yes"
"5526","Grow Stone Online : 2d pixel RPG, MMORPG game","FAMILY",4.7,5586,48,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"5527","Evil Apples: A Dirty Card Game","GAME",4.3,813,55,5e+06,0,"Mature 17+",4.2,0,1,0,"Yes"
"5529","Knightfallâ„¢ AR","FAMILY",4.2,2392,25,10000,0,"Teen",7,0,0,1,"No"
"5530","Ghost Snap AR Horror Survival","GAME",3.8,5737,33,1e+05,0,"Teen",2.3,0,0,1,"No"
"5531","The Walking Dead: Our World","GAME",4,2051,100,1e+06,0,"Teen",5,0,0,1,"Yes"
"5532","Jurassic Worldâ„¢ Alive","FAMILY",4.3,2936,70,5e+06,0,"Everyone",4.4,1,0,0,"Yes"
"5534","Sketchfab","FAMILY",4.3,5764,9.2,50000,0,"Mature 17+",4.4,0,1,0,"No"
"5535","Ingress","GAME",4.3,3546,43,1e+07,0,"Everyone",4,1,0,0,"Yes"
"5536","My Tamagotchi Forever","FAMILY",4.3,2723,91,1e+06,0,"Everyone",4.2,1,0,0,"Yes"
"5537","Egg, Inc.","FAMILY",4.7,4596,29,5e+06,0,"Everyone",4.03,1,0,0,"Yes"
"5539","Flat Pack","GAME",4.4,5651,44,1e+05,0,"Everyone",7,1,0,0,"No"
"5540","Crayola Color Blaster","GAME",3.8,1349,30,1000,0,"Everyone",7,1,0,0,"No"
"5541","Guns of Boom - Online Shooter","GAME",4.6,525,99,1e+07,0,"Teen",4.1,0,0,1,"Yes"
"5543","Build.com - Shop Home Improvement & Expert Advice","HOUSE_AND_HOME",4.5,443,72,50000,0,"Everyone",5,1,0,0,"No"
"5544","Wayfair - Shop All Things Home","SHOPPING",4.5,1773,47,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5545","NYTimes - Latest News","NEWS_AND_MAGAZINES",3.9,4848,23,1e+07,0,"Everyone",4.4,1,0,0,"Yes"
"5547","Stack It AR","GAME",3.8,783,26,1e+05,0,"Everyone",4,1,0,0,"No"
"5548","ARuler - AR Ruler app, Measure tools","TOOLS",4.3,1204,5,1e+05,0,"Everyone",7,1,0,0,"No"
"5550","Monster Park AR - Jurassic Dinosaurs in Real World","FAMILY",3.7,624,20,10000,0,"Everyone",7,1,0,0,"No"
"5551","AR Remote Car","FAMILY",3.2,770,30,1e+05,0,"Everyone",4,1,0,0,"No"
"5552","Solar System AR ( ARCore )","FAMILY",4,1885,37,10000,0,"Everyone",7,1,0,0,"No"
"5553","Super AR","FAMILY",3.8,3667,28,10000,0,"Teen",4,0,0,1,"No"
"5554","Spacecraft AR","FAMILY",4.4,5547,85,10000,0,"Everyone",7,1,0,0,"No"
"5556","MCRAFT AR - EDITOR","FAMILY",3.4,689,22,5000,0,"Everyone",4.1,1,0,0,"No"
"5557","JengaÂ® AR","FAMILY",2.9,4362,82,10000,0,"Everyone",7,1,0,0,"No"
"5558","Nightenfell: Shared AR","GAME",4.5,1746,65,1000,0.99,"Everyone",7,1,0,0,"No"
"5559","Portal AR - Step Into Scotland","TRAVEL_AND_LOCAL",3.7,2344,43,5000,0,"Everyone",7,1,0,0,"No"
"5560","Arcraft - AR Sandbox","GAME",3.8,4030,80,10000,0,"Everyone",4,1,0,0,"No"
"5561","Augment - 3D Augmented Reality","BUSINESS",4.1,2370,21,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"5562","Satellite AR","BOOKS_AND_REFERENCE",4.1,5913,93,1e+06,0,"Everyone",2.1,1,0,0,"Yes"
"5563","Figment AR","FAMILY",3.7,1999,90,5000,0,"Everyone",7,1,0,0,"No"
"5564","AR Tank Battle","GAME",3.6,1081,67,10000,0,"Everyone",4,1,0,0,"No"
"5566","Paint Space AR","FAMILY",3,1349,32,1000,0,"Everyone",7,1,0,0,"No"
"5567","Just a Line - Draw Anywhere, with AR","FAMILY",4.1,386,2.7,1e+05,0,"Everyone",7,1,0,0,"No"
"5568","AR Toybox - Augmented Reality Demos","FAMILY",3.8,1746,36,1000,0,"Everyone",4.1,1,0,0,"No"
"5569","Mind Map AR, Augmented Reality ARCore Mind Mapping","PRODUCTIVITY",4.2,2747,35,5000,0,"Everyone",7,1,0,0,"No"
"5570","ã€êMiku AR Cameraã€‘Mikuture","FAMILY",4.4,3351,41,1e+06,0,"Teen",4.2,0,0,1,"Yes"
"5572","Summer Camp Island AR","FAMILY",3.6,5237,71,50000,0,"Everyone",4.4,1,0,0,"No"
"5573","AR Sport Cars","FAMILY",3.6,2691,70,10000,0,"Everyone",4.1,1,0,0,"No"
"5574","AS - News and sports results.","SPORTS",3.7,1862,22,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5575","MARCA - Diario LÃ_der Deportivo","SPORTS",3.9,5317,14,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5578","AS GuÃ_a de las Ligas 2017-2018","SPORTS",4.1,3855,53,1e+05,0,"Everyone",4.1,1,0,0,"No"
"5579","Sleep as Android Unlock","LIFESTYLE",4.5,2227,872,1e+06,5.99,"Everyone",4,1,0,0,"Yes"
"5580","Sleep as Android Gear Addon","HEALTH_AND_FITNESS",2.8,5909,1.3,1e+05,0,"Everyone",4,1,0,0,"No"
"5581","Sleep as Android Garmin Addon","HEALTH_AND_FITNESS",2.6,356,1.6,10000,0,"Everyone",2.3,1,0,0,"No"
"5583","Sonic the Hedgehogâ„¢ Classic","GAME",4.4,572,56,1e+07,0,"Everyone",4.2,1,0,0,"Yes"
"5584","The Aether: Life as a God","FAMILY",4.1,856,3.4,1e+05,0,"Everyone",4,1,0,0,"No"
"5585","CAPTCHA Pack for Sleep as Android","LIFESTYLE",4,3913,3.1,50000,0,"Everyone",2.3,1,0,0,"No"
"5586","Pacific Navy Fighter C.E. (AS)","GAME",4.3,352,20,5e+05,0,"Everyone",4.03,1,0,0,"Yes"
"5587","Lullaby Add-on for Sleep as Android","HEALTH_AND_FITNESS",3.9,1810,6.2,50000,1.99,"Everyone",4,1,0,0,"No"
"5588","Sleep as Microsoft Band Add-On","LIFESTYLE",3.5,2655,121,1000,0,"Everyone",4.2,1,0,0,"No"
"5590","Ninja Turtles: Legends","FAMILY",4.3,3218,95,1e+07,0,"Teen",4.1,0,0,1,"Yes"
"5591","Timely Alarm Clock","LIFESTYLE",4.3,2446,9.4,1e+07,0,"Everyone",4.03,1,0,0,"Yes"
"5596","Choices: Stories You Play","FAMILY",4.6,5464,93,1e+07,0,"Teen",4.03,0,0,1,"Yes"
"5597","Samsung Health","HEALTH_AND_FITNESS",4.3,4091,70,5e+08,0,"Everyone",5,1,0,0,"Yes"
"5599","Maleficent Free Fall","FAMILY",4.4,3926,37,1e+07,0,"Everyone",4.2,1,0,0,"Yes"
"5600","Star Warsâ„¢: Force Arena","FAMILY",4.4,2096,70,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5605","PS4 Second Screen","FAMILY",2.4,437,3.3,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5606","Alarm Clock: Stopwatch & Timer","PRODUCTIVITY",4.5,5671,16,5e+07,0,"Everyone",4.1,1,0,0,"Yes"
"5608","SAMURAI vs ZOMBIES DEFENSE","GAME",4.5,3655,19,5e+06,0,"Everyone",2.1,1,0,0,"Yes"
"5609","Seen","FAMILY",4.5,447,22,1e+06,0,"Teen",4.1,0,0,1,"Yes"
"5611","Plants vs. Zombiesâ„¢ Heroes","FAMILY",4.4,3468,68,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"5615","AT&T THANKSÂ®","FAMILY",3.4,2281,34,5e+05,0,"Everyone",5,1,0,0,"Yes"
"5616","Galaxy at War Online","FAMILY",3.9,4908,46,1e+06,0,"Everyone",3,1,0,0,"Yes"
"5617","Kingdoms at War: Hardcore PVP","FAMILY",4.3,3252,92,1e+06,0,"Teen",4.03,0,0,1,"Yes"
"5618","Five Nights at Freddy's 4 Demo","GAME",4.4,5718,45,1e+07,0,"Teen",2.3,0,0,1,"Yes"
"5619","Five Nights at Freddy's 3 Demo","GAME",4.5,123,50,1e+07,0,"Teen",2.3,0,0,1,"Yes"
"5620","Fandom: Five Nights at Freddys","FAMILY",4.4,1479,9.5,1e+06,0,"Mature 17+",4.4,0,1,0,"Yes"
"5622","Nights at Cube Pizzeria 3D â€“ 2","GAME",4,4045,36,5e+06,0,"Everyone",4.3,1,0,0,"Yes"
"5623","World at War: WW2 Strategy MMO","FAMILY",4.3,211,78,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"5625","Five Tries At Love Dating Sim","FAMILY",4.2,3419,22,1e+06,0,"Teen",2.3,0,0,1,"Yes"
"5626","Rivals at War: 2084","FAMILY",4,1412,48,5e+06,0,"Teen",3,0,0,1,"Yes"
"5627","Multiple Videos at Same Time","VIDEO_PLAYERS",4.4,4038,1.5,1e+06,0,"Everyone",4.4,1,0,0,"Yes"
"5628","Five Nights at Freddy's 2","FAMILY",4.6,5233,40,5e+05,2.99,"Teen",2.3,0,0,1,"Yes"
"5629","Coloring Book at Five Nights","FAMILY",4,4374,6.5,1e+05,0,"Everyone",2.3,1,0,0,"No"
"5630","Rivals at War: Firefight","GAME",4.4,3224,51,5e+06,0,"Teen",3,0,0,1,"Yes"
"5631","Five nights at Minecraft","FAMILY",3.5,5830,12,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"5632","Five Nights at Freddy's","GAME",4.6,26,50,1e+06,2.99,"Teen",2.3,0,0,1,"Yes"
"5633","Nights at Cube Pizzeria 3D â€“ 3","FAMILY",4,1180,40,1e+06,0,"Teen",4.2,0,0,1,"Yes"
"5634","7 Nights at Pixel Pizzeria - 2","GAME",4,2145,54,1e+06,0,"Teen",4.4,0,0,1,"Yes"
